"id","monthly_rent_payment","overcrowding_by_bedrooms","number_of_all_rooms_in_the_house","overcrowding_by_rooms","has_bathroom_in_the_household","if_the_household_has_refrigerator","males_younger_than_12_years_of_age","males_12_years_of_age_and_older","total_males_in_the_household","females_younger_than_12_years_of_age","females_12_years_of_age_and_older","total_females_in_the_household","persons_younger_than_12_years_of_age","persons_12_years_of_age_and_older","number_of_persons_living_in_the_household","years_of_schooling","years_behind_in_school","household_size","if_predominant_material_on_the_outside_wall_is_block_or_brick","if_predominant_material_on_the_outside_wall_is_socket_wood_zinc_or_absbesto","if_predominant_material_on_the_outside_wall_is_prefabricated_or_cement","if_predominant_material_on_the_outside_wall_is_waste_material","if_predominant_material_on_the_outside_wall_is_wood","if_predominant_material_on_the_outside_wall_is_zink","if_predominant_material_on_the_outside_wall_is_natural_fibers","if_predominant_material_on_the_outside_wall_is_other","if_predominant_material_on_the_floor_is_mosaic_ceramic_terrazo","if_predominant_material_on_the_floor_is_cement","if_predominant_material_on_the_floor_is_other","if_predominant_material_on_the_floor_is_natural_material","if_no_floor_at_the_household","if_predominant_material_on_the_floor_is_wood","if_predominant_material_on_the_roof_is_metal_foil_or_zink","if_predominant_material_on_the_roof_is_fiber_cement_mezzanine","if_predominant_material_on_the_roof_is_natural_fibers","if_predominant_material_on_the_roof_is_other","if_the_house_has_ceiling","if_water_provision_inside_the_dwelling","if_water_provision_outside_the_dwelling","if_no_water_provision","electricity_from_cnfl_ice_esph_or_jasec","electricity_from_private_plant","no_electricity_in_the_dwelling","no_toilet_in_the_dwelling","toilet_connected_to_septic_tank","toilet_connected_to_black_hole_or_letrine","toilet_connected_to_other_system","no_main_source_of_energy_used_for_cooking_no_kitchen","main_source_of_energy_used_for_cooking_electricity","main_source_of_energy_used_for_cooking_gas","main_source_of_energy_used_for_cooking_wood_charcoal","if_rubbish_disposal_mainly_by_tanker_truck","if_rubbish_disposal_mainly_by_botan_hollow_or_buried","if_rubbish_disposal_mainly_by_burning","if_rubbish_disposal_mainly_by_throwing_in_an_unoccupied_space","if_rubbish_disposal_mainly_other","if_walls_are_bad","if_walls_are_regular","if_walls_are_good","if_roof_are_bad","if_roof_are_regular","if_roof_are_good","if_floor_are_bad","if_floor_are_regular","if_floor_are_good","if_disable_person","if_male","if_female","if_less_than_10_years_old","if_free_or_coupled_uunion","if_married","if_divorced","if_separated","if_single","if_household_head","household_level_identifier","number_of_children_0_to_19_in_household","number_of_adults_in_household","no_of_individuals_65_plus_in_the_household","of_total_individuals_in_the_household","dependency","edjefe","edjefa","meaneduc","no_level_of_education","incomplete_primary","complete_primary","incomplete_academic_secondary_level","complete_academic_secondary_level","incomplete_technical_secondary_level","complete_technical_secondary_level","undergraduate_and_higher_education","postgraduate_higher_education","bedrooms","overcrowding","own_and_fully_paid_house","own_paying_in_installments","rented","precarious","other_assigned_borrowed","if_the_household_has_notebook_or_desktop_computer","if_the_household_has_tv","no_of_mobile_phones","region_central","region_chorotega","region_pacafico_central","region_huetar_atlantica","region_huetar_norte","area_zona_urbana","area_zona_rural","age_in_years","years_of_education_of_male_head_of_household_squared","target"
"ID_3d552507f",120000,0,4,0,1,1,0,1,1,0,1,1,0,2,2,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"8420bcfca",0,2,0,2,0,6,0,6,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,64,36,"three"
"ID_de8172bc6",0,0,4,0,1,1,0,0,0,1,1,2,1,1,2,3.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"3ff03b62b",1,1,0,2,1,0,6,6,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,30,0,"one"
"ID_f71ea3e73",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,"3be2a6174",0,2,0,2,0,6,0,3,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52,36,"one"
"ID_75bcc19cf",0,0,6,0,1,1,0,0,0,0,1,1,0,1,1,21,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,"13fd503f9",0,1,1,1,8,0,21,21,0,0,0,0,0,0,0,0,1,3,0.33333334,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,70,0,"four"
"ID_3af5745d5",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"bd82509d1",0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,52,0,"two"
"ID_f776a6d30",0,0,4,0,1,1,1,0,1,0,2,2,1,2,3,3.66666666666667,0.666666666666667,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"dfb966eec",2,1,0,3,2,0,3,3,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,41,0,"one"
"ID_c12e7569b",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,5.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"178a5ff37",0,2,0,2,0,5,0,5.5,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,47,25,"three"
"ID_199e6267f",0,0,6,0,1,1,1,2,3,0,2,2,1,4,5,6.33333333333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"666a9b79f",0,3,2,3,2,3,0,6.3333335,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,80,9,"four"
"ID_214b8e05e",0,0,2,0,1,1,0,2,2,0,1,1,0,3,3,8.33333333333333,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"0e8d3ba4b",1,2,1,3,2,8,0,12.5,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,78,64,"one"
"ID_340865cda",0,0,5,0,1,1,0,1,1,1,1,2,1,2,3,9.66666666666667,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"6ddd55b3e",1,2,0,3,0.5,11,0,13.5,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,48,121,"four"
"ID_c3af05455",0,0,4,0,1,1,0,0,0,0,1,1,0,1,1,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"f29fdaf91",0,1,1,1,8,0,11,11,0,0,0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,68,0,"three"
"ID_7372889fb",70000,0,4,0,1,1,0,0,0,1,2,3,1,2,3,6,0.333333333333333,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,"cc971b690",2,1,0,3,2,0,11,11,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,32,0,"two"
"ID_e103225e3",0,0,3,0,1,1,1,1,2,1,2,3,2,3,5,3.2,1.2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"6327c24d3",4,1,0,5,4,0,6,6,0,0,1,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,34,0,"one"
"ID_04bc25a9c",0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,"9c83247e4",0,3,1,3,0.5,2,0,5,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,73,4,"three"
"ID_6ed3fdb12",0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"f52604832",0,2,1,2,1,8,0,4,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,50,64,"three"
"ID_c152e039d",0,0,8,0,1,1,0,3,3,1,3,4,1,6,7,8.85714285714286,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"ef8ba2272",4,3,1,7,2.5,0,16,14.666667,0,0,0,0,0,0,0,1,0,4,1.75,1,0,0,0,0,0,1,6,1,0,0,0,0,1,0,43,0,"four"
"ID_55cff9be7",125000,0,5,0,1,1,1,1,2,1,1,2,2,2,4,4.75,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"eb9891529",2,2,0,4,1,9,0,7.5,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,32,81,"two"
"ID_cb2eab17b",0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,"7dde74368",0,3,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,82,1,"one"
"ID_b70681ddf",0,0,5,0,1,1,0,3,3,0,1,1,0,4,4,5.75,0.25,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"89c3f4177",1,3,0,4,0.33333334,0,0,6,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,42,0,"one"
"ID_1c880df2e",2e+05,0,6,0,1,1,1,2,3,1,1,2,2,3,5,7.6,0.2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"3bd888e6e",3,2,0,5,1.5,16,0,16,0,0,0,0,0,0,0,1,0,2,2.5,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,43,256,"four"
"ID_ccf527b63",0,0,4,0,1,1,0,0,0,2,1,3,2,1,3,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,"c66bf1112",2,1,0,3,2,0,6,6,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,45,0,"two"
"ID_c094a029d",0,0,3,0,1,1,0,0,0,0,1,1,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,"eaf319a82",0,1,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,61,0,"two"
"ID_b6a37cb7d",357000,0,5,0,1,1,0,1,1,1,1,2,1,2,3,5,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"8ae70fe13",1,2,0,3,0.5,6,0,7.5,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0,34,36,"four"
"ID_2d7e7d8d1",0,0,5,0,1,1,0,3,3,0,1,1,0,4,7,6.5,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"4ec0576ea",0,4,0,4,0,0,1,6.5,0,1,0,0,0,0,0,0,0,3,2.3333333,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,48,0,"three"
"ID_e7be306e1",110000,0,4,0,1,0,0,1,1,0,2,2,0,3,3,5.33333333333333,0.666666666666667,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,"3d0362e41",1,2,0,3,0.5,6,0,6,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,37,36,"four"
"ID_3c1e0bfd7",0,0,5,0,1,0,2,0,2,1,3,4,3,3,6,4.5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"cd4c4442b",3,3,0,6,1,0,8,6.6666665,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,43,0,"one"
"ID_4e15e3275",0,0,4,0,1,1,0,1,1,0,3,3,0,4,4,8,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"ba2fb3ec5",1,3,0,4,0.33333334,6,0,8.666667,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,47,36,"three"
"ID_6de13030f",0,0,5,0,1,1,0,1,1,0,0,0,0,1,1,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,"df68b8193",0,1,0,1,0,11,0,11,0,0,0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,64,121,"four"
"ID_afa0015dc",0,0,3,0,1,1,0,1,1,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"cddeaf1dc",0,1,1,1,8,3,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,83,9,"three"
"ID_06a9eaaa1",0,0,4,0,1,1,0,2,2,3,0,3,3,2,5,2.6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"ce0e34093",4,1,0,5,4,6,0,6,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,31,36,"one"
"ID_2b15772d0",1e+05,0,2,0,1,1,0,0,0,0,1,1,0,1,1,13,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,"3b11218b7",0,1,0,1,0,0,13,13,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,22,0,"two"
"ID_7226bda20",0,0,1,0,1,1,0,1,1,0,1,1,0,2,2,6,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"2fa33aed8",0,2,0,2,0,6,0,6,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,52,36,"four"
"ID_65e389e16",0,0,3,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,"f387e96e1",0,1,1,1,8,0,1,1,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,83,0,"three"
"ID_44d030570",0,0,6,0,1,1,0,1,1,0,3,3,0,4,4,11.5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"7f40efdb7",0,4,0,4,0,6,0,11.5,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,56,36,"four"
"ID_bcb8e2086",30000,0,6,0,1,1,0,1,1,0,2,2,0,3,3,14.6666666666667,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,"3a4ad557e",0,3,0,3,0,0,18,14.666667,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,43,0,"four"
"ID_b27eecf0c",0,0,4,0,1,1,0,0,0,0,1,1,0,1,1,14,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"10b460a68",0,1,1,1,8,0,14,14,0,0,0,0,0,0,0,1,0,2,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,66,0,"four"
"ID_8e0291b7e",0,0,4,0,1,1,0,1,1,2,1,3,2,2,4,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"a534477b0",2,2,0,4,1,3,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,28,9,"four"
"ID_34198afd1",0,0,6,0,1,1,1,2,3,0,3,3,1,5,6,5.33333333333333,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,"02f34e26c",2,4,0,6,0.5,0,6,8,0,0,1,0,0,0,0,0,0,4,1.5,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,50,0,"two"
"ID_e665ee196",171162,0,4,0,1,1,1,2,3,0,1,1,1,3,4,5.25,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,"61fe46a5d",1,3,0,4,0.33333334,9,0,7,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,47,81,"four"
"ID_39f0d4e07",270000,0,5,0,1,1,1,0,1,0,1,1,1,1,2,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"51f90290c",1,1,0,2,1,0,7,7,0,0,0,1,0,0,0,0,0,3,0.66666669,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,49,0,"three"
"ID_63f1cecb5",0,0,4,0,1,1,0,1,1,0,2,2,0,3,3,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"589b36aa5",1,2,0,3,0.5,6,0,6,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,44,36,"four"
"ID_36e038b90",0,1,3,0,1,1,0,2,2,1,1,2,1,3,4,7.75,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,"1be771e3b",2,2,1,4,3,0,14,15.5,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,25,0,"one"
"ID_075c52143",160000,0,5,0,1,1,0,3,3,1,2,3,1,5,6,5.66666666666667,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"304731467",4,2,0,6,2,8,0,14.5,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,45,64,"two"
"ID_152f8cad0",0,0,6,0,1,1,0,3,3,0,1,1,0,4,4,6.75,0.25,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"3cf35784f",1,3,0,4,0.33333334,6,0,6.3333335,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,52,36,"four"
"ID_c1d668105",0,0,9,0,1,1,0,1,1,0,0,0,0,1,1,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,"4d6c3f4af",0,1,0,1,0,12,0,12,0,0,0,0,0,0,0,1,0,4,0.25,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,51,144,"four"
"ID_d119c32be",0,0,5,0,1,1,0,1,1,0,2,2,0,3,3,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"f29067293",1,2,0,3,0.5,4,0,5,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,58,16,"three"
"ID_d2317b09a",0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,7,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"006b64543",0,2,0,2,0,0,3,7,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,54,0,"four"
"ID_4560bb792",0,0,5,0,1,1,0,0,0,0,3,3,0,3,3,7.33333333333333,0.333333333333333,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,"a94a45642",1,2,0,3,0.5,0,4,6.5,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,52,0,"two"
"ID_6aa717111",0,0,6,0,1,1,0,4,4,0,1,1,0,5,5,10.8,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"7600a0a7e",0,5,0,5,0,11,0,10.8,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,50,121,"three"
