"monthly_rent_payment","overcrowding_by_bedrooms","number_of_all_rooms_in_the_house","overcrowding_by_rooms","has_bathroom_in_the_household","if_the_household_has_refrigerator","males_younger_than_12_years_of_age","males_12_years_of_age_and_older","total_males_in_the_household","females_younger_than_12_years_of_age","females_12_years_of_age_and_older","total_females_in_the_household","persons_younger_than_12_years_of_age","persons_12_years_of_age_and_older","number_of_persons_living_in_the_household","years_of_schooling","years_behind_in_school","household_size","if_predominant_material_on_the_outside_wall_is_block_or_brick","if_predominant_material_on_the_outside_wall_is_socket_wood_zinc_or_absbesto","if_predominant_material_on_the_outside_wall_is_prefabricated_or_cement","if_predominant_material_on_the_outside_wall_is_waste_material","if_predominant_material_on_the_outside_wall_is_wood","if_predominant_material_on_the_outside_wall_is_zink","if_predominant_material_on_the_outside_wall_is_natural_fibers","if_predominant_material_on_the_outside_wall_is_other","if_predominant_material_on_the_floor_is_mosaic_ceramic_terrazo","if_predominant_material_on_the_floor_is_cement","if_predominant_material_on_the_floor_is_other","if_predominant_material_on_the_floor_is_natural_material","if_no_floor_at_the_household","if_predominant_material_on_the_floor_is_wood","if_predominant_material_on_the_roof_is_metal_foil_or_zink","if_predominant_material_on_the_roof_is_fiber_cement_mezzanine","if_predominant_material_on_the_roof_is_natural_fibers","if_predominant_material_on_the_roof_is_other","if_the_house_has_ceiling","if_water_provision_inside_the_dwelling","if_water_provision_outside_the_dwelling","if_no_water_provision","electricity_from_cnfl_ice_esph_or_jasec","electricity_from_private_plant","no_electricity_in_the_dwelling","no_toilet_in_the_dwelling","toilet_connected_to_septic_tank","toilet_connected_to_black_hole_or_letrine","toilet_connected_to_other_system","no_main_source_of_energy_used_for_cooking_no_kitchen","main_source_of_energy_used_for_cooking_electricity","main_source_of_energy_used_for_cooking_gas","main_source_of_energy_used_for_cooking_wood_charcoal","if_rubbish_disposal_mainly_by_tanker_truck","if_rubbish_disposal_mainly_by_botan_hollow_or_buried","if_rubbish_disposal_mainly_by_burning","if_rubbish_disposal_mainly_by_throwing_in_an_unoccupied_space","if_rubbish_disposal_mainly_other","if_walls_are_bad","if_walls_are_regular","if_walls_are_good","if_roof_are_bad","if_roof_are_regular","if_roof_are_good","if_floor_are_bad","if_floor_are_regular","if_floor_are_good","if_disable_person","if_male","if_female","if_less_than_10_years_old","if_free_or_coupled_uunion","if_married","if_divorced","if_separated","if_single","if_household_head","number_of_children_0_to_19_in_household","number_of_adults_in_household","no_of_individuals_65_plus_in_the_household","of_total_individuals_in_the_household","dependency","edjefe","edjefa","meaneduc","no_level_of_education","incomplete_primary","complete_primary","incomplete_academic_secondary_level","complete_academic_secondary_level","incomplete_technical_secondary_level","complete_technical_secondary_level","undergraduate_and_higher_education","postgraduate_higher_education","bedrooms","overcrowding","own_and_fully_paid_house","own_paying_in_installments","rented","precarious","other_assigned_borrowed","if_the_household_has_notebook_or_desktop_computer","if_the_household_has_tv","no_of_mobile_phones","region_central","region_chorotega","region_pacafico_central","region_huetar_atlantica","region_huetar_norte","area_zona_urbana","area_zona_rural","age_in_years","years_of_education_of_male_head_of_household_squared","target"
285270,0,3,0,1,1,0,1,1,1,1,2,1,2,3,10.33333,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,16,0,15.5,0,0,0,0,0,0,0,1,0,2,1.5,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,45,256,"four"
0,0,4,0,1,0,2,2,4,0,2,2,2,4,6,6.5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4,2,0,6,2,6,0,7.5,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,48,36,"one"
120000,0,4,0,1,1,0,2,2,2,1,3,2,3,5,5.4,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,5,1.5,11,0,9.5,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,42,121,"three"
1e+05,1,4,0,1,1,1,1,2,2,4,6,3,5,8,4.875,0.75,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,6,2,0,8,3,9,0,7.5,0,0,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,43,81,"two"
0,0,6,0,1,1,0,1,1,0,1,1,0,2,2,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,2,8,1,0,4,0,1,0,0,0,0,0,0,0,4,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,1,"two"
0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,8.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,2,1,11,0,8.5,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,70,121,"two"
0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,2.333333,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,0,0,3.5,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,37,0,"one"
0,0,4,0,1,1,0,1,1,0,0,0,0,1,1,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,9,0,9,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,37,81,"four"
0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,8.333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,11,0,11,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,38,121,"four"
0,0,5,0,1,1,0,0,0,0,1,1,0,1,1,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,9,9,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,51,0,"four"
12000,0,3,0,1,1,0,1,1,1,1,2,1,2,3,4,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,6,0,6,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30,36,"two"
0,0,4,0,1,1,0,3,3,0,0,0,0,3,3,7,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,3,0,9,0,7,0,0,0,1,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,22,81,"four"
0,0,4,0,1,1,0,0,0,1,2,3,1,2,3,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,3,0.5,0,15,13.5,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,1,1,3,1,0,0,0,0,1,0,41,0,"four"
0,0,5,0,1,1,0,1,1,0,1,1,0,2,2,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,2,8,2,0,4,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,74,4,"four"
0,0,4,0,1,1,0,1,1,0,2,2,0,3,3,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,2,3,2,0,3,3,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,65,0,"two"
0,0,4,0,1,1,2,1,3,0,1,1,2,2,4,3,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,4,1,6,0,6,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,33,36,"two"
75000,0,3,0,1,1,1,0,1,0,1,1,1,1,2,7.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,13,13,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,28,0,"one"
0,0,3,0,1,1,0,1,1,0,0,0,0,1,1,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,8,6,0,6,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79,36,"four"
0,1,4,0,1,1,0,1,1,2,1,3,2,2,4,5.5,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,4,1,13,0,9.5,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,30,169,"two"
3e+05,0,6,0,1,1,0,0,0,0,2,2,0,2,2,14,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,15,14,0,0,0,0,0,0,0,1,0,3,0.6666667,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,23,0,"four"
399378,0,6,0,1,1,0,1,1,0,1,1,0,2,2,14.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,14,0,14.5,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,33,196,"four"
70000,0,6,0,1,1,1,1,2,0,1,1,1,2,3,5.666667,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,0,3,0.5,7,0,8.5,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,43,49,"four"
0,0,4,0,1,1,1,1,2,1,1,2,2,2,4,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,6,0,8.5,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,34,36,"three"
0,0,3,0,1,1,0,0,0,0,2,2,0,2,2,7.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,6,7.5,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61,0,"two"
0,1,4,1,1,1,0,5,5,1,3,4,1,8,15,5.666667,0.1111111,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,6,1,9,0.8,9,0,7.5,0,0,0,1,0,0,0,0,0,3,5,1,0,0,0,0,0,1,9,0,1,0,0,0,1,0,65,81,"three"
0,0,6,0,1,1,0,2,2,0,1,1,0,3,3,9.333333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,0,3,0,0,15,9.333333,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,49,0,"four"
0,0,7,0,1,0,0,2,2,0,2,2,0,4,4,9,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,3,0,4,0.3333333,13,0,9.666667,0,0,0,0,0,0,0,1,0,3,1.333333,1,0,0,0,0,0,1,4,0,0,1,0,0,0,1,43,169,"four"
0,0,8,0,1,1,0,4,4,1,5,6,1,9,10,10.8,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,4,6,2,10,1.5,9,0,14.5,0,0,0,1,0,0,0,0,0,6,1.666667,1,0,0,0,0,0,1,10,1,0,0,0,0,1,0,67,81,"four"
0,0,5,0,1,1,0,1,1,0,0,0,0,1,7,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,6,0,6,0,0,1,0,0,0,0,0,0,4,1.75,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,50,36,"one"
0,0,3,0,1,1,0,1,1,2,2,4,2,3,5,2.2,0.2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3,2,0,5,1.5,1,0,0.5,0,1,0,0,0,0,0,0,0,2,2.5,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,31,1,"two"
0,1,1,1,0,1,1,1,2,2,1,3,3,2,5,2.6,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,2,0,5,1.5,6,0,6,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,42,36,"two"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2,0,2,0,4,0,5,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,61,16,"one"
0,0,3,0,0,0,0,0,0,0,2,2,0,2,2,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,6,6,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,34,0,"one"
0,0,4,0,1,1,0,2,2,1,1,2,1,3,4,3.75,0.25,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,3,0,4.5,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,39,9,"two"
0,0,6,0,1,1,0,3,3,0,3,3,0,6,6,5,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,5,2,6,1,3,0,4.2,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,86,9,"two"
0,0,4,0,1,1,0,1,1,1,1,2,1,2,3,8,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,3,0.5,11,0,12,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,30,121,"four"
0,0,5,0,1,1,0,3,3,0,1,1,0,4,4,8,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4,0,4,0,6,0,8,0,0,1,0,0,0,0,0,0,3,1.333333,1,0,0,0,0,0,1,4,1,0,0,0,0,1,0,54,36,"four"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,57,0,"one"
0,0,4,0,1,1,1,2,3,0,1,1,1,3,4,5.5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,6,0,5.5,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,34,36,"two"
3e+05,0,4,0,1,1,0,0,0,0,3,3,0,3,3,8.333333,0.3333333,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,3,2,0,10,10,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,42,0,"four"
0,0,4,0,1,1,0,1,1,0,0,0,0,1,1,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,8,6,0,6,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,75,36,"three"
0,0,6,0,1,1,0,4,4,0,1,1,0,5,5,3.2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,5,0,3,0,3.2,0,1,0,0,0,0,0,0,0,3,1.666667,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,57,9,"four"
80000,0,2,0,1,0,0,1,1,0,0,0,0,1,1,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,14,0,14,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,34,196,"three"
125518,0,8,0,1,1,0,0,0,0,1,1,0,1,1,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,15,15,0,0,0,0,0,0,0,1,0,3,0.3333333,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,30,0,"four"
0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,10,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,3,0,9,0,10,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,58,81,"four"
0,0,6,0,1,1,0,2,2,0,2,2,0,4,4,6.75,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4,2,4,1,6,0,6.75,0,0,1,0,0,0,0,0,0,3,1.333333,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,68,36,"two"
120000,0,4,0,1,1,0,1,1,1,2,3,1,3,4,5,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,4,0.3333333,6,0,6.666666,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,50,36,"three"
0,0,5,0,1,1,0,2,2,0,1,1,0,3,3,13.33333,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,3,0,14,0,13.33333,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,55,196,"four"
0,0,4,0,1,1,0,1,1,0,1,1,0,2,2,9.5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,11,9.5,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,53,0,"four"
0,0,6,0,1,1,0,2,2,0,1,1,0,3,7,4.666667,1.333333,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,3,0.5,0,6,4,0,0,1,0,0,0,0,0,0,4,1.75,1,0,0,0,0,0,1,6,1,0,0,0,0,1,0,51,0,"four"
0,0,9,0,1,1,0,3,3,1,1,2,1,4,5,7,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,3,0,5,0.6666667,6,0,8.333333,0,0,1,0,0,0,0,0,0,3,1.666667,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,49,36,"four"
0,0,4,0,1,1,1,1,2,1,1,2,2,2,4,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,4,1,0,0,3.5,1,0,0,0,0,0,0,0,0,3,1.333333,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,35,0,"three"
120000,0,4,0,1,1,0,1,1,0,0,0,0,1,1,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,14,0,14,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,30,196,"four"
